source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,bp_g,bp_rp,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,g_rp,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,libname_gspphot,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,non_single_star,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,phot_variable_flag,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,radial_velocity,radial_velocity_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,source_id,ra,dec,l,b,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax_error,pmra_error,pmdec_error,ruwe,bp_g,bp_rp,pm,radial_velocity,radial_velocity_error,teff_gspphot,RAJ2000,DEJ2000,Simbad,main_id,main_type,other_types,radvel,radvel_err,sp_type,V,vtan,icrstogal,gal_cord,gal_X,gal_Y,gal_Z,abs_g
3379378232405754624,Gaia DR3 3379378232405754624,99.70775552765465,23.06757008856125,190.89878656783216,7.680135230169368,98.92495435761928,-0.07144974089242732,0.44469536021129763,1.4071913419579047,-2.428680898251551,9.28412,9.230943,9.342836,0.033084527,0.029638974,0.03862589,0.041392297,0.031641874,1.1256416,0.4283,0.4084,0.4335,2541.06,0.27932143,90.086296,2.6380403,26,3,229,232,232,31,0,0.058005355,0.4282,0.4087,0.4332,-0.05317688,-0.111893654,5.150305E-13,1.0311025E-13,0.99999785,-0.46625477,-0.1469544,0.21076687,,1543.6321,1241.9177,1716.412,0,0.2317,0.2207,0.2346,-0.058716774,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.11259341,5.7128863,A,3.9985,3.9231,4.1376,28,3,0.5294,0.3707,0.5731,11,0,1.7915384,11.512884,0.10470464,-0.08702156,,2773573.819347393,2585.477,1072.7512,0,0,27,1.1603967,3641654.8033202467,2060.8303,1767.0813,231,0,1452190.3591525762,829.3234,1751.0543,0,0,27,NOT_AVAILABLE,2.8068984,,-0.00885402,,,,0.10532791,,,25920449,-0.2545948,0.150257,0.11032028,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,19897.13,19656.541,19983.436,,,,16,3379378232405754624,99.70775552765465,23.06757008856125,190.89878656783216,7.680135230169368,0.44469536021129763,1.4071913419579047,-2.428680898251551,9.28412,9.230943,9.342836,0.03862589,0.041392297,0.031641874,1.1256416,-0.05317688,-0.111893654,2.8068984,,,19897.13,06 38 49.8,+23 04 03,Simbad,HD 261071,Star,*|IR|UV,17.099,1.875,B5,9.37,29.98179963517937,"(-2.1883612916960633, -0.4213638977417571, 0.300526180092345)","(-2.1883612916960633, -0.4213638977417565, 0.30052618009234494)",-2.1883612916960633,-0.4213638977417565,0.30052618009234494,-2.47556700898585
3380459705169357952,Gaia DR3 3380459705169357952,103.90499331808707,24.008020110593385,191.71859789494619,11.557895984897083,102.68375197271787,1.1789117257516495,0.6736962698126829,0.2982920816409337,-1.892523801658358,7.7228484,7.62439,7.8656254,0.048342433,0.045497026,0.058401834,0.0553217,0.047959313,1.0223749,0.11,0.1042,0.1156,1784.8223,0.3788706,68.84018,0.45702356,21,1,184,185,185,31,0,0.08156852,0.1093,0.1036,0.1148,-0.09845829,-0.24123526,5.104793E-13,1.02199086E-13,0.99999964,-0.43674266,-0.32282206,0.046681736,,1157.965,1104.6624,1207.2782,1,0.0593,0.0562,0.0624,-0.14277697,,,,0,0,1,1,0,0,0,0,0,0,1,0,0.16022071,11.446609,A,3.6427,3.6123,3.6775,21,1,0.4915,0.4162,0.5555,10,0,1.8224263,11.535533,0.34133708,-0.05772203,,1.2180379392524099E7,13874.613,877.88965,0,0,21,1.1631234,1.53393649113502E7,7778.301,1972.0714,180,0,5661193.7242952995,10248.867,552.3726,3,0,19,NOT_AVAILABLE,1.9158874,,-0.20202741,,,,-0.17902309,,,728187986,0.02463212,0.031951558,-0.14636917,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17592.42,17403.623,17781.643,,,,14,3380459705169357952,103.90499331808707,24.008020110593385,191.71859789494619,11.557895984897083,0.6736962698126829,0.2982920816409337,-1.892523801658358,7.7228484,7.62439,7.8656254,0.058401834,0.0553217,0.047959313,1.0223749,-0.09845829,-0.24123526,1.9158874,,,17592.42,06 55 37.2,+24 00 28,Simbad,HD  50767,Star,*|IR|UV,-51.4,,B2V,7.75,13.508260840751625,"(-1.4239388971020943, -0.2953656267788424, 0.29740111591504836)","(-1.4239388971020943, -0.295365626778842, 0.29740111591504803)",-1.4239388971020943,-0.295365626778842,0.29740111591504803,-3.134830886423881
193069745009196544,Gaia DR3 193069745009196544,87.11331403872344,43.082630040739886,168.12305412310627,7.762143429933521,87.76144893366279,19.665777813226928,0.5210426486786671,-1.389443613219766,-2.1063285830011638,9.293737,9.366221,9.105697,0.017322034,0.017347777,0.025828596,0.021035587,0.016432071,0.8664262,0.994,0.9808,1.0195,633.6922,0.10343041,12.217537,-3.070684,30,4,262,266,266,31,1,0.030478386,1.0295,1.016,1.0552,0.07248402,0.26052475,5.113767E-13,1.0237875E-13,0.9999905,-0.50757056,-0.7715936,0.15663388,,1287.5719,1089.1248,1449.3798,0,0.5376,0.5304,0.5516,0.18804073,,,,1,0,1,1,0,1,1,0,0,0,0,0,0.042467102,171.74422,OB,3.7055,3.58,4.0821,33,2,-0.3036,-0.465,-0.0161,19,0,1.6990569,20.173092,0.587362,0.14629818,,2448659.765345041,31157.277,78.5903,1,0,29,1.1789129,3609539.903904553,16518.883,218.50993,247,0,1806673.4460973286,24036.438,75.16394,0,0,29,VARIABLE,2.523326,,-0.09735129,,,,0.07372984,,,613954184,-0.2000515,-0.016046237,-0.22475599,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17193.28,16852.842,17868.283,,,,14,193069745009196544,87.11331403872344,43.082630040739886,168.12305412310627,7.762143429933521,0.5210426486786671,-1.389443613219766,-2.1063285830011638,9.293737,9.366221,9.105697,0.025828596,0.021035587,0.016432071,0.8664262,0.07248402,0.26052475,2.523326,,,17193.28,05 48 27.2,+43 04 57,Simbad,V* IY Aur,EB*,*|EB*|IR|V*,-18.641,0.626,B3III,9.39,23.003487624082062,"(-1.8609327462462084, 0.39137806801516317, 0.2592128197435368)","(-1.8609327462462084, 0.3913780680151631, 0.2592128197435371)",-1.8609327462462084,0.3913780680151631,0.2592128197435371,-2.121896635635345
1523140405554059008,Gaia DR3 1523140405554059008,197.425058112986,38.53390799424106,105.54785829804264,77.97109184398009,177.4768864283749,41.663105191780296,3.923391286054711,-13.252273363138512,5.383725614423138,6.29245,6.1942906,6.340759,0.032891065,0.0317283,0.054037478,0.03200354,0.044339325,1.0454586,0.0025,0.001,0.004,7216.3643,0.40405568,236.00911,1.2648667,43,2,383,385,385,31,0,0.06347067,0.0025,0.001,0.0041,-0.09815931,-0.14646816,5.099892E-13,1.02100965E-13,0.9999998,0.106490076,0.29234272,0.06645952,,270.1628,266.3333,272.6897,0,0.0013,5.0E-4,0.0022,-0.04830885,,,,0,0,1,1,0,1,1,0,0,0,25,0,0.033217937,119.43254,A,3.7227,3.7145,3.7341,53,17,-0.9402,-0.9671,-0.926,17,0,1.8047466,72.605,-0.22920977,0.00905542,,4.546744912960722E7,108179.35,420.29694,46,2,48,1.1964545,5.727522811554075E7,18416.666,3109.9673,438,0,2.30597577335379E7,116749.055,197.51558,46,0,46,NOT_AVAILABLE,14.304099,,0.0049967254,,,,0.074713506,,,1441324812,-0.21982227,0.1811203,-0.19983198,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,12724.493,12707.767,12733.913,,,,20,1523140405554059008,197.425058112986,38.53390799424106,105.54785829804264,77.97109184398009,3.923391286054711,-13.252273363138512,5.383725614423138,6.29245,6.1942906,6.340759,0.054037478,0.03200354,0.044339325,1.0454586,-0.09815931,-0.14646816,14.304099,,,12724.493,13 09 42.1,+38 32 02,Simbad,*  15 CVn,Star,*|**,-7.0,2.2,B7III,6.28,17.317791086884142,"(-0.014238087736881705, 0.05117485727136349, 0.24928499470076143)","(-0.014238087736881766, 0.05117485727136343, 0.24928499470076146)",-0.014238087736881766,0.05117485727136343,0.24928499470076146,-0.7392418841544348
3382737824544151552,Gaia DR3 3382737824544151552,98.45709144115706,24.170056840396345,189.38893720323694,7.144596811685656,97.71205963474848,0.9568982947471346,0.5032616186644203,-1.0056693256238296,-0.4287596884738672,9.724981,9.698939,9.70926,0.02216674,0.01916557,0.023169426,0.026884386,0.02150639,0.81567615,0.5687,0.566,0.5721,818.8801,0.16420479,26.132399,-3.8150527,24,1,209,210,210,31,0,0.038357772,0.5732,0.5705,0.5765,-0.026041985,-0.010320663,5.137483E-13,1.02853544E-13,0.99995184,-0.22492965,-0.1512155,0.27234817,,2509.3977,2419.1892,2604.2678,0,0.3076,0.3061,0.3095,0.015721321,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.045896176,6.556216,OB,3.7003,3.6719,3.7293,24,0,0.0012,2.0E-4,0.0037,8,0,1.7591578,21.720936,0.13108307,0.07234789,,1802359.1674321804,4687.034,384.5415,0,0,24,1.1698966,2426354.7571642934,1527.6653,1588.2764,208,0,1036225.0969873716,4992.2197,207.56801,0,0,24,NOT_AVAILABLE,1.0932546,,-0.14599392,,,,-0.002181849,,,411834893,0.0021276693,0.24566993,0.1281348,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,20004.664,19903.729,20121.414,,,,17,3382737824544151552,98.45709144115706,24.170056840396345,189.38893720323694,7.144596811685656,0.5032616186644203,-1.0056693256238296,-0.4287596884738672,9.724981,9.698939,9.70926,0.023169426,0.026884386,0.02150639,0.81567615,-0.026041985,-0.010320663,1.0932546,,,20004.664,06 33 49.7,+24 10 12,Simbad,HD 259494,Em*,*|Em*|IR|UV,,,B2,9.94,10.31860765221139,"(-1.945197268416323, -0.32163945547391737, 0.24713554001716087)","(-1.9451972684163232, -0.3216394554739164, 0.2471355400171605)",-1.9451972684163232,-0.3216394554739164,0.2471355400171605,-1.7660499494235893
468876464407828096,Gaia DR3 468876464407828096,60.8152034949725,56.54024382471467,147.13668107969505,2.968889416704422,70.8333232677112,35.026671672330046,0.23302288617260836,0.18287697414447035,0.1927552268453619,8.832549,9.095797,8.381568,0.010523876,0.008898842,0.015519522,0.016756374,0.014215919,0.91996366,1.8142,1.8058,1.8499,907.75714,0.087228015,11.126912,-2.4873447,56,9,483,492,492,31,1,0.024313688,1.9478,1.9394,1.9824,0.2632475,0.71422863,5.179706E-13,2.7819981E-8,0.9999624,0.028169649,0.24169795,0.28807768,,4285.424,3907.4373,4359.7085,0,0.993,0.9882,1.0129,0.45098114,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.025233435,172.73329,A,2.6206,2.6023,2.7251,60,1,-0.7281,-0.7457,-0.7164,14,0,1.5897688,15.014824,-0.022936488,0.0075506493,,3141218.0001503127,4202.5747,747.45087,0,0,58,1.2067587,5519847.186711838,2525.1335,2185.9624,514,0,3519906.0674775103,4276.942,822.996,0,0,58,NOT_AVAILABLE,0.26570392,,0.20125237,,,,0.2544862,,,1084261895,0.03982122,0.3002367,-0.013770755,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17966.764,17787.168,18865.451,,,,23,468876464407828096,60.8152034949725,56.54024382471467,147.13668107969505,2.968889416704422,0.23302288617260836,0.18287697414447035,0.1927552268453619,8.832549,9.095797,8.381568,0.015519522,0.016756374,0.014215919,0.91996366,0.2632475,0.71422863,0.26570392,,,17966.764,04 03 15.6,+56 32 24,Simbad,HD 237211,BlueSG*,*|IR|s*b,2.446,0.477,O9.5Iab,9.05,5.416178746821094,"(-3.59981823883263, 2.3255590634333876, 0.22226877124643152)","(-3.59981823883263, 2.325559063433387, 0.22226877124643132)",-3.59981823883263,2.325559063433387,0.22226877124643132,-4.3304581148191055
468876464407828096,Gaia DR3 468876464407828096,60.8152034949725,56.54024382471467,147.13668107969505,2.968889416704422,70.8333232677112,35.026671672330046,0.23302288617260836,0.18287697414447035,0.1927552268453619,8.832549,9.095797,8.381568,0.010523876,0.008898842,0.015519522,0.016756374,0.014215919,0.91996366,1.8142,1.8058,1.8499,907.75714,0.087228015,11.126912,-2.4873447,56,9,483,492,492,31,1,0.024313688,1.9478,1.9394,1.9824,0.2632475,0.71422863,5.179706E-13,2.7819981E-8,0.9999624,0.028169649,0.24169795,0.28807768,,4285.424,3907.4373,4359.7085,0,0.993,0.9882,1.0129,0.45098114,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.025233435,172.73329,A,2.6206,2.6023,2.7251,60,1,-0.7281,-0.7457,-0.7164,14,0,1.5897688,15.014824,-0.022936488,0.0075506493,,3141218.0001503127,4202.5747,747.45087,0,0,58,1.2067587,5519847.186711838,2525.1335,2185.9624,514,0,3519906.0674775103,4276.942,822.996,0,0,58,NOT_AVAILABLE,0.26570392,,0.20125237,,,,0.2544862,,,1084261895,0.03982122,0.3002367,-0.013770755,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17966.764,17787.168,18865.451,,,,23,468876464407828096,60.8152034949725,56.54024382471467,147.13668107969505,2.968889416704422,0.23302288617260836,0.18287697414447035,0.1927552268453619,8.832549,9.095797,8.381568,0.015519522,0.016756374,0.014215919,0.91996366,0.2632475,0.71422863,0.26570392,,,17966.764,04 03 15.6,+56 32 24,Simbad,HD 237211,BlueSG*,*|IR|s*b,2.446,0.477,O9.5Iab,9.05,5.416178746821094,"(-3.59981823883263, 2.3255590634333876, 0.22226877124643152)","(-3.59981823883263, 2.325559063433387, 0.22226877124643132)",-3.59981823883263,2.325559063433387,0.22226877124643132,-4.3304581148191055
1264373951729187840,Gaia DR3 1264373951729187840,228.9226931829662,25.642525160505897,38.6186977098028,57.769657316278355,217.3063905944781,41.86414351687881,3.8071016769299084,-1.4542606297104246,-2.404610777823415,6.943041,6.9112096,6.961363,0.016632058,0.022647163,0.037050717,0.02275666,0.03791741,1.0440027,,,,6946.352,0.28572643,126.04565,1.6500903,80,2,703,705,705,31,0,0.053481504,,,,-0.031831264,-0.050153255,5.1190497E-13,1.02484515E-13,0.99995875,-0.23047261,-0.18364973,-0.2858686,,,,,1,,,,-0.018321991,6.94273,0.0046432302,48,0,0,0,1,1,1,1,0,0,0,0,0,0.021264147,44.708065,,,,,81,10,,,,36,0,1.7701461,102.75379,0.28656477,0.13433352,,2.3492710593347684E7,14459.19,1624.7598,75,0,75,1.1606852,3.145794694398349E7,8852.379,3553.615,691,0,1.3020062509730585E7,7574.6396,1718.9019,64,0,64,NOT_AVAILABLE,2.810165,,-0.022421043,,,,0.24258803,5.101794,0.23730662,155393449,-0.09914904,-0.22652619,-0.4517574,,2016.0,5.0631905,555,0.99738604,587.0139,1,0,48,,670.44385,0.25,4.5,14500.0,901.7639,21,,,,,,,,,1636148068921376768,,,,16.796453,3.3573012,46,22,1264373951729187840,228.9226931829662,25.642525160505897,38.6186977098028,57.769657316278355,3.8071016769299084,-1.4542606297104246,-2.404610777823415,6.943041,6.9112096,6.961363,0.037050717,0.02275666,0.03791741,1.0440027,-0.031831264,-0.050153255,2.810165,5.101794,0.23730662,,15 15 41.4,+25 38 33,Simbad,HD 135679,Star,*|IR|UV,-4.0,4.4,,6.96,3.5061536420105646,"(0.10945210082898373, 0.08743295966462201, 0.22219286974402683)","(0.1094521008289837, 0.08743295966462203, 0.22219286974402686)",0.1094521008289837,0.08743295966462203,0.22219286974402686,-0.1539866212605432
468616395547368064,Gaia DR3 468616395547368064,61.10232638144973,56.00540820466229,147.6112865948164,2.674340718923057,70.86893784970772,34.46935070165758,0.2203788604237836,0.2768751808661628,0.27918340078042925,8.445055,8.902105,7.796984,0.013409711,0.01006209,0.018627092,0.019558981,0.018392894,0.9606759,,,,948.9182,0.08927903,8.833962,-1.2243704,58,9,500,509,509,31,1,0.030018875,,,,0.45705032,1.1051211,1.27112E-10,1.0422183E-10,0.9999955,0.1266915,0.29962158,0.32067636,,,,,1,,,,0.6480708,,,,1,0,0,1,0,1,1,0,0,0,0,0,0.014286904,152.66716,,,,,61,1,,,,14,0,1.4992933,11.831093,0.092087194,0.11353628,,3754697.121898275,7279.8994,515.7622,0,0,60,1.2406572,7887232.442230464,5254.2827,1501.1055,529,0,6030654.673760175,13328.342,452.46848,0,0,59,VARIABLE,0.3931962,,0.2599427,,,,0.25409713,,,107310704,0.23197249,0.36390793,-0.028481837,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,23,468616395547368064,61.10232638144973,56.00540820466229,147.6112865948164,2.674340718923057,0.2203788604237836,0.2768751808661628,0.27918340078042925,8.445055,8.902105,7.796984,0.018627092,0.019558981,0.018392894,0.9606759,0.45705032,1.1051211,0.3931962,,,,04 04 24.5,+56 00 19,Simbad,HD 237213,BlueSG*,*|IR|s*b,116.04,1.74,B6Ia,8.74,8.474868798157328,"(-3.8275620538942263, 2.4279872283712276, 0.21172223202250295)","(-3.827562053894224, 2.4279872283712294, 0.21172223202250243)",-3.827562053894224,2.4279872283712294,0.21172223202250243,-4.839095334981824
3375761457625837440,Gaia DR3 3375761457625837440,94.82032969011244,20.579930459993225,191.0373448957527,2.5082345685366283,94.51740636546847,-2.783793393077087,0.23504844717575055,0.09850444878615924,-0.3406680865969821,8.263852,8.608399,7.687935,0.031220853,0.033872217,0.046941705,0.039553247,0.029528564,1.3748208,2.0771,2.0755,2.0789,809.37396,0.2101058,20.564774,7.072625,23,2,202,204,204,31,0,0.05870433,2.2847,2.2829,2.2867,0.34454727,0.9204645,7.147823E-10,1.2219552E-9,0.99999034,-0.678455,-0.39132646,-0.28388655,,2538.1787,2500.58,2566.6836,0,1.1377,1.1368,1.1387,0.57591724,,,,0,0,0,1,0,0,0,0,0,0,16,0,0.03892557,5.1409135,A,2.5239,2.514,2.5372,23,0,-0.7506,-0.7529,-0.747,9,0,1.5421474,5.0072412,0.33402476,0.34852812,,4921042.748927125,24773.89,198.63828,0,0,23,1.2434701,9319781.485730901,17378.879,536.27057,203,0,6667827.12088243,34845.914,191.35176,0,0,23,NOT_AVAILABLE,0.35462356,,-0.07681029,,,,-0.1344557,,,1069223187,0.05119101,-0.056828313,-0.013315658,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,15114.715,15092.742,15127.316,,,,15,3375761457625837440,94.82032969011244,20.579930459993225,191.0373448957527,2.5082345685366283,0.23504844717575055,0.09850444878615924,-0.3406680865969821,8.263852,8.608399,7.687935,0.046941705,0.039553247,0.029528564,1.3748208,0.34454727,0.9204645,0.35462356,,,15114.715,06 19 16.9,+20 34 48,Simbad,HD  43837,PulsV*,*|Em*|IR|Pu*|UV|V*,143.45,0.92,B2Ibp?,8.49,7.166445521725344,"(-4.1717453695441895, -0.8137273582101467, 0.18618702222338984)","(-4.1717453695441895, -0.813727358210145, 0.18618702222338882)",-4.1717453695441895,-0.813727358210145,0.18618702222338882,-4.880361067948321
3426686055922156928,Gaia DR3 3426686055922156928,93.00202299329476,24.871172298317852,186.45908072578482,3.0693376579779232,92.72428135008377,1.4602764207944827,0.30138849277775714,0.6001819601960899,-1.9387173137760434,9.601152,9.905409,9.104418,0.016601117,0.013928705,0.017574912,0.020779543,0.015153487,0.9459601,1.2922,1.2902,1.2946,315.30035,0.07955582,5.5335517,-0.9755977,21,3,177,180,180,31,0,0.02941315,1.4397,1.4375,1.4423,0.30425644,0.80099106,5.103833E-13,4.1485743E-10,0.999985,-0.13992743,-0.45365018,0.10116491,,5275.311,5265.2915,5283.293,0,0.7054,0.7043,0.7067,0.49673462,8.865111,0.011488499,4,0,0,0,1,0,1,1,0,0,0,0,0,0.022682251,5.151525,PHOENIX,1.8752,1.8732,1.8775,23,0,-1.8701,-1.8706,-1.8698,10,0,1.5603107,17.148792,0.10546618,0.12917192,,1490230.6753626722,909.5483,1638.4294,0,0,21,1.2131115,2719479.910980046,610.6025,4453.765,197,0,1808801.859261345,728.24023,2483.7983,0,0,21,NOT_AVAILABLE,2.0294933,,-0.13349427,,,,-0.09871407,17.428238,0.3258515,198397343,-0.11438601,0.0924891,-0.1851007,,2016.0,2.413271,555,0.79439366,93.00955,1,4,9,-0.5558993,,0.5,3.0,8000.0,953.8016,8,,,,,,,,,1636148068921376768,8239.217,8230.826,8250.46,,,,16,3426686055922156928,93.00202299329476,24.871172298317852,186.45908072578482,3.0693376579779232,0.30138849277775714,0.6001819601960899,-1.9387173137760434,9.601152,9.905409,9.104418,0.017574912,0.020779543,0.015153487,0.9459601,0.30425644,0.80099106,2.0294933,17.428238,0.3258515,8239.217,06 12 00.5,+24 52 16,Simbad,HD 253072,Star,*|IR,,,A5,9.75,31.985605149421467,"(-3.2921861548887175, -0.37271570334108595, 0.17765917026880834)","(-3.2921861548887175, -0.3727157033410835, 0.17765917026880834)",-3.2921861548887175,-0.3727157033410835,0.17765917026880834,-3.0032146668508855
212613181938587136,Gaia DR3 212613181938587136,81.03523452752813,48.30570352472149,161.39490610135095,6.915756236859283,83.42924585135407,25.070697223502208,0.686787417971101,-0.10857029453723183,-1.800096388872062,9.20888,9.288033,9.013729,0.018046483,0.014321666,0.02127462,0.02565354,0.022309832,1.0694075,1.0188,1.0108,1.0293,967.0206,0.13503769,22.204252,1.5853182,30,4,262,266,266,31,1,0.03649,1.0563,1.0485,1.0671,0.07915211,0.27430344,5.12373E-13,1.7389085E-9,0.999999,-0.16910027,-0.34527308,0.12250022,,1485.7079,1043.9865,1703.3381,0,0.5523,0.548,0.558,0.19515133,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.04995535,8.754508,A,3.5645,3.4786,3.8244,32,1,0.4105,0.1645,0.6314,9,0,1.6979448,32.282005,0.0678553,0.11788152,,2631502.891652558,2049.1707,1284.1794,0,0,31,1.1780473,3902965.6593608777,1357.3623,2875.4045,267,0,1966375.3976740912,804.12634,2445.3562,0,0,31,NOT_AVAILABLE,1.8033675,,-0.11787237,,,,-0.2019581,,,275508684,-0.062260758,0.17003708,-0.13604417,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,16333.399,15976.887,16806.83,,,,17,212613181938587136,81.03523452752813,48.30570352472149,161.39490610135095,6.915756236859283,0.686787417971101,-0.10857029453723183,-1.800096388872062,9.20888,9.288033,9.013729,0.02127462,0.02565354,0.022309832,1.0694075,0.07915211,0.27430344,1.8033675,,,16333.399,05 24 08.5,+48 18 20,Simbad,BD+48  1263,Star,*|IR,,,B5,9.26,12.472557562433773,"(-1.3699210569348272, 0.46116496247837196, 0.17532330620909053)","(-1.3699210569348275, 0.46116496247837213, 0.17532330620909045)",-1.3699210569348275,0.46116496247837213,0.17532330620909045,-1.6070083488294475
3432117716380866944,Gaia DR3 3432117716380866944,94.34608314978958,25.953461222806638,186.08045864587552,4.651233746156943,93.91102426324468,2.573164920610764,0.4742280223936919,0.435705194686265,-1.7474595497050043,9.887979,9.991538,9.670376,0.029859308,0.029300006,0.04239206,0.031542514,0.027347265,0.9189487,1.2628,1.2601,1.2659,1147.4885,0.21689045,42.44693,-1.572232,23,3,197,200,200,95,0,0.047428653,1.3034,1.3007,1.3065,0.103559494,0.32116222,2.5445799E-9,5.0943055E-10,4.9933235E-5,-0.607581,-0.49524134,0.02701237,-0.063442215,1744.4325,1686.9465,1805.86,0,0.6869,0.6853,0.6886,0.21760273,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.10644345,5.7892,OB,3.9235,3.8978,3.9493,24,0,0.0037,7.0E-4,0.0104,24,0,,11.186718,0.51224995,0.18309268,0.034844745,1376580.8009621364,1607.101,856.5615,10,0,22,1.1735872,2088118.9826717423,1188.5686,1756.8351,206,0,1074009.0054091928,435.37137,2466.8801,10,0,22,NOT_AVAILABLE,1.8009591,0.051182628,-0.051828906,-0.068903364,1.6563119,0.007353968,-0.14816137,,,451164533,0.010082442,0.14347468,-0.0038581055,-0.2209084,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,22394.41,22292.65,22511.73,,,,13,3432117716380866944,94.34608314978958,25.953461222806638,186.08045864587552,4.651233746156943,0.4742280223936919,0.435705194686265,-1.7474595497050043,9.887979,9.991538,9.670376,0.04239206,0.031542514,0.027347265,0.9189487,0.103559494,0.32116222,1.8009591,,,22394.41,06 17 23.1,+25 57 13,Simbad,BD+25  1194,Star,*|IR,,,OB-,10.03,18.038908225109637,"(-2.0899216739880306, -0.22262729055291963, 0.170994132690055)","(-2.089921673988031, -0.2226272905529197, 0.170994132690055)",-2.089921673988031,-0.2226272905529197,0.170994132690055,-1.7320849345034315
